-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	2	0
-50	3	0
-49	3	0
-48	2	0
-47	6	0
-46	8	0
-45	5	0
-44	7	0
-43	4	0
-42	5	0
-41	10	0
-40	4	0
-39	7	0
-38	9	0
-37	13	0
-36	6	0
-35	11	0
-34	12	0
-33	12	0
-32	11	0
-31	12	0
-30	13	0
-29	12	0
-28	10	0
-27	14	0
-26	18	0
-25	22	0
-24	23	0
-23	16	0
-22	24	0
-21	19	0
-20	16	0
-19	18	0
-18	23	0
-17	24	0
-16	21	0
-15	19	0
-14	24	0
-13	18	0
-12	28	0
-11	26	0
-10	19	0
-9	29	0
-8	23	0
-7	40	0
-6	37	0
-5	36	0
-4	14	0
-3	31	0
-2	156	0
-1	490	0
0	213	0
1	362	0
2	273	0
3	212	0
4	0	0
5	66	0
6	38	0
7	33	0
8	27	0
9	32	0
10	24	0
11	24	0
12	22	0
13	29	0
14	22	0
15	28	0
16	12	0
17	22	0
18	21	0
19	26	0
20	17	0
21	18	0
22	19	0
23	18	0
24	16	0
25	16	0
26	14	0
27	18	0
28	15	0
29	16	0
30	11	0
31	15	0
32	10	0
33	15	0
34	12	0
35	11	0
36	11	0
37	5	0
38	8	0
39	8	0
40	7	0
41	7	0
42	6	0
43	7	0
44	7	0
45	6	0
46	3	0
47	6	0
48	2	0
49	2	0
50	1	0
51	3	0
52	2	0
53	2	0
54	0	0
55	1	0
56	0	0
