-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	0	0
-49	1	0
-48	0	0
-47	0	0
-46	0	0
-45	0	0
-44	0	0
-43	0	0
-42	1	0
-41	1	0
-40	2	0
-39	0	0
-38	0	0
-37	0	0
-36	0	0
-35	0	0
-34	2	0
-33	1	0
-32	2	0
-31	5	0
-30	2	0
-29	2	0
-28	2	0
-27	1	0
-26	2	0
-25	4	0
-24	3	0
-23	2	0
-22	6	0
-21	0	0
-20	3	0
-19	5	0
-18	1	0
-17	3	0
-16	1	0
-15	5	0
-14	2	0
-13	2	0
-12	0	0
-11	2	0
-10	3	0
-9	0	0
-8	1	0
-7	2	0
-6	2	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	2	0
8	1	0
9	1	0
10	5	0
11	8	0
12	6	0
13	2	0
14	1	0
15	2	0
16	2	0
17	1	0
18	1	0
19	4	0
20	4	0
21	2	0
22	3	0
23	5	0
24	4	0
25	1	0
26	1	0
27	3	0
28	3	0
29	1	0
30	1	0
31	1	0
32	0	0
33	0	0
34	2	0
35	2	0
36	6	0
37	4	0
38	1	0
39	1	0
40	1	0
41	0	0
42	0	0
43	2	0
44	0	0
45	2	0
46	1	0
47	0	0
48	2	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	1	0
55	0	0
56	0	0
