-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	1	0
-51	1	0
-50	0	0
-49	0	0
-48	2	0
-47	3	0
-46	3	0
-45	0	0
-44	1	0
-43	1	0
-42	1	0
-41	1	0
-40	4	0
-39	2	0
-38	2	0
-37	2	0
-36	5	0
-35	1	0
-34	6	0
-33	4	0
-32	3	0
-31	4	0
-30	7	0
-29	8	0
-28	4	0
-27	4	0
-26	8	0
-25	14	0
-24	13	0
-23	12	0
-22	12	0
-21	11	0
-20	14	0
-19	10	0
-18	12	0
-17	9	0
-16	14	0
-15	10	0
-14	17	0
-13	22	0
-12	17	0
-11	17	0
-10	11	0
-9	8	0
-8	16	0
-7	25	0
-6	19	0
-5	9	0
-4	14	0
-3	130	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	12	0
6	12	0
7	11	0
8	15	0
9	18	0
10	12	0
11	14	0
12	9	0
13	16	0
14	17	0
15	9	0
16	12	0
17	14	0
18	19	0
19	6	0
20	13	0
21	14	0
22	7	0
23	10	0
24	8	0
25	11	0
26	5	0
27	8	0
28	9	0
29	7	0
30	4	0
31	6	0
32	8	0
33	4	0
34	1	0
35	5	0
36	4	0
37	6	0
38	2	0
39	3	0
40	7	0
41	4	0
42	1	0
43	3	0
44	1	0
45	3	0
46	4	0
47	1	0
48	0	0
49	3	0
50	0	0
51	0	0
52	0	0
53	1	0
54	1	0
55	0	0
56	0	0
