-56	0	2
-55	0	1
-54	0	0
-53	1	1
-52	1	4
-51	0	4
-50	3	1
-49	4	3
-48	8	2
-47	6	6
-46	10	7
-45	7	5
-44	8	7
-43	8	8
-42	6	12
-41	12	17
-40	10	14
-39	9	6
-38	12	11
-37	13	7
-36	7	8
-35	13	13
-34	15	4
-33	12	11
-32	7	11
-31	11	8
-30	10	10
-29	12	10
-28	12	17
-27	14	20
-26	23	15
-25	24	12
-24	23	11
-23	20	13
-22	19	19
-21	17	13
-20	19	20
-19	17	20
-18	9	16
-17	20	10
-16	16	19
-15	21	21
-14	21	21
-13	18	26
-12	14	19
-11	23	17
-10	25	22
-9	30	29
-8	37	27
-7	31	16
-6	33	0
-5	41	4
-4	0	29
-3	0	56
-2	0	0
-1	516	0
0	5161	0
1	484	0
2	0	0
3	0	0
4	0	8
5	31	29
6	26	23
7	26	24
8	29	15
9	34	18
10	30	13
11	22	19
12	26	24
13	12	19
14	24	21
15	22	25
16	12	21
17	15	14
18	15	22
19	17	13
20	23	15
21	29	11
22	28	3
23	18	10
24	18	9
25	15	13
26	13	7
27	11	9
28	16	13
29	16	6
30	15	6
31	15	12
32	15	9
33	11	5
34	11	7
35	9	9
36	11	13
37	9	9
38	11	9
39	4	6
40	7	5
41	8	4
42	8	5
43	8	4
44	9	1
45	5	4
46	6	6
47	6	3
48	3	3
49	4	2
50	3	3
51	2	2
52	1	2
53	1	3
54	0	1
55	0	0
56	0	0
