-55	0	0
-54	0	0
-53	1	1
-52	0	0
-51	0	0
-50	0	0
-49	0	0
-48	0	0
-47	0	0
-46	0	0
-45	0	2
-44	0	0
-43	0	0
-42	1	1
-41	0	0
-40	0	0
-39	0	0
-38	0	2
-37	0	1
-36	0	1
-35	0	2
-34	0	0
-33	0	3
-32	3	3
-31	1	1
-30	1	2
-29	1	2
-28	1	2
-27	2	2
-26	0	6
-25	2	0
-24	2	1
-23	2	2
-22	3	2
-21	0	3
-20	1	2
-19	3	3
-18	5	2
-17	1	5
-16	3	3
-15	2	2
-14	3	3
-13	0	1
-12	0	6
-11	3	2
-10	2	5
-9	3	5
-8	6	4
-7	2	7
-6	2	9
-5	0	18
-4	0	19
-3	0	0
-2	0	26
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	1	1
7	1	3
8	0	3
9	1	1
10	1	1
11	1	2
12	1	2
13	3	2
14	2	3
15	0	5
16	4	1
17	3	1
18	2	3
19	4	7
20	2	4
21	2	3
22	2	3
23	3	1
24	1	3
25	2	4
26	0	2
27	0	3
28	1	3
29	2	2
30	0	3
31	1	5
32	1	1
33	2	0
34	2	1
35	1	0
36	2	1
37	0	2
38	0	0
39	0	1
40	0	1
41	1	0
42	0	0
43	2	0
44	1	2
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
