-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	0	0
-49	0	0
-48	0	0
-47	0	0
-46	0	0
-45	0	0
-44	0	0
-43	0	0
-42	0	0
-41	0	0
-40	0	0
-39	0	0
-38	0	0
-37	0	0
-36	0	0
-35	0	0
-34	0	0
-33	0	0
-32	0	0
-31	0	0
-30	0	0
-29	0	0
-28	0	0
-27	0	0
-26	0	0
-25	0	0
-24	0	0
-23	0	0
-22	0	0
-21	0	0
-20	0	0
-19	0	0
-18	0	0
-17	0	0
-16	0	0
-15	0	0
-14	0	0
-13	0	0
-12	0	0
-11	0	0
-10	0	0
-9	0	0
-8	0	0
-7	0	0
-6	0	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	3106	0
1	509	0
2	315	0
3	206	0
4	167	0
5	0	0
6	78	0
7	68	0
8	72	0
9	51	0
10	53	0
11	54	0
12	42	0
13	40	0
14	49	0
15	40	0
16	36	0
17	38	0
18	44	0
19	49	0
20	51	0
21	43	0
22	38	0
23	50	0
24	43	0
25	31	0
26	34	0
27	29	0
28	17	0
29	15	0
30	13	0
31	8	0
32	12	0
33	9	0
34	8	0
35	10	0
36	16	0
37	11	0
38	9	0
39	6	0
40	6	0
41	6	0
42	8	0
43	6	0
44	5	0
45	3	0
46	1	0
47	2	0
48	4	0
49	1	0
50	3	0
51	0	0
52	4	0
53	1	0
54	0	0
55	0	0
56	0	0
