-55	0	1
-54	1	1
-53	0	2
-52	0	1
-51	1	1
-50	1	1
-49	1	1
-48	1	4
-47	1	1
-46	2	2
-45	3	4
-44	2	3
-43	3	2
-42	2	2
-41	4	4
-40	5	4
-39	1	6
-38	2	7
-37	8	5
-36	5	5
-35	5	5
-34	6	8
-33	5	7
-32	5	8
-31	5	7
-30	13	4
-29	11	4
-28	8	5
-27	5	11
-26	6	15
-25	11	14
-24	15	14
-23	14	15
-22	14	15
-21	15	19
-20	7	18
-19	18	20
-18	14	13
-17	10	17
-16	17	19
-15	10	13
-14	15	9
-13	18	17
-12	14	22
-11	13	25
-10	18	26
-9	18	30
-8	14	36
-7	13	48
-6	19	86
-5	16	153
-4	7	92
-3	0	161
-2	0	60
-1	0	440
0	0	404
1	0	70
2	0	7
3	0	0
4	0	90
5	0	49
6	0	33
7	4	19
8	7	31
9	11	31
10	9	23
11	10	28
12	9	28
13	10	22
14	9	21
15	5	20
16	17	18
17	13	15
18	8	17
19	8	19
20	9	14
21	13	14
22	5	13
23	5	13
24	9	19
25	4	15
26	11	14
27	8	11
28	8	10
29	6	7
30	4	9
31	4	6
32	7	10
33	2	6
34	5	5
35	5	5
36	2	4
37	5	5
38	3	3
39	3	4
40	2	3
41	5	4
42	1	4
43	4	5
44	4	5
45	3	2
46	1	1
47	1	4
48	0	3
49	1	2
50	0	3
51	0	1
52	0	2
53	0	1
54	0	0
55	0	0
