-56	0	0
-55	0	0
-54	0	0
-53	1	0
-52	1	0
-51	2	0
-50	1	0
-49	2	0
-48	0	0
-47	1	0
-46	1	0
-45	1	0
-44	1	0
-43	3	0
-42	0	0
-41	2	0
-40	1	0
-39	2	0
-38	0	0
-37	3	0
-36	8	0
-35	7	0
-34	4	0
-33	3	0
-32	2	0
-31	0	0
-30	5	0
-29	3	0
-28	4	0
-27	8	0
-26	6	0
-25	3	0
-24	3	0
-23	3	0
-22	3	0
-21	5	0
-20	6	0
-19	9	0
-18	9	0
-17	10	0
-16	4	0
-15	7	0
-14	7	0
-13	9	0
-12	4	0
-11	1	0
-10	2	0
-9	5	0
-8	3	0
-7	6	0
-6	1	0
-5	6	0
-4	12	0
-3	24	0
-2	17	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	4	0
6	6	0
7	7	0
8	10	0
9	4	0
10	9	0
11	8	0
12	10	0
13	8	0
14	9	0
15	9	0
16	3	0
17	3	0
18	4	0
19	5	0
20	9	0
21	5	0
22	7	0
23	3	0
24	4	0
25	2	0
26	3	0
27	3	0
28	4	0
29	2	0
30	3	0
31	3	0
32	2	0
33	3	0
34	2	0
35	3	0
36	3	0
37	0	0
38	1	0
39	1	0
40	3	0
41	3	0
42	8	0
43	2	0
44	1	0
45	3	0
46	3	0
47	0	0
48	1	0
49	0	0
50	0	0
51	0	0
52	1	0
53	1	0
54	1	0
55	0	0
56	0	0
