-54	0	0
-53	1	0
-52	2	0
-51	1	0
-50	0	0
-49	1	0
-48	2	0
-47	2	0
-46	1	1
-45	2	2
-44	2	2
-43	1	1
-42	2	0
-41	4	2
-40	4	2
-39	1	1
-38	1	1
-37	1	0
-36	2	3
-35	1	0
-34	2	1
-33	2	1
-32	2	1
-31	3	0
-30	4	2
-29	4	1
-28	2	2
-27	1	3
-26	3	0
-25	2	3
-24	3	3
-23	1	3
-22	2	2
-21	0	1
-20	1	5
-19	2	4
-18	2	0
-17	4	2
-16	2	2
-15	2	3
-14	0	0
-13	0	2
-12	3	1
-11	2	3
-10	4	1
-9	5	2
-8	4	1
-7	6	0
-6	4	0
-5	4	0
-4	9	0
-3	0	0
-2	8	0
-1	23	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	1
8	2	0
9	4	2
10	3	1
11	3	0
12	4	1
13	4	2
14	7	0
15	1	1
16	3	4
17	2	1
18	2	4
19	1	2
20	0	2
21	0	5
22	2	4
23	2	2
24	0	0
25	3	2
26	3	4
27	1	5
28	0	2
29	1	0
30	0	0
31	1	1
32	1	1
33	0	1
34	1	0
35	0	1
36	0	2
37	0	5
38	0	0
39	0	1
40	0	0
41	0	1
42	1	1
43	1	0
44	1	1
45	0	0
46	0	1
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	1	0
54	0	0
