-56	0	0
-55	0	0
-54	1	0
-53	0	0
-52	0	0
-51	0	0
-50	0	0
-49	0	0
-48	0	0
-47	3	0
-46	3	0
-45	4	0
-44	3	0
-43	0	0
-42	0	0
-41	3	0
-40	0	0
-39	5	0
-38	3	0
-37	4	0
-36	3	0
-35	8	0
-34	4	0
-33	10	0
-32	4	0
-31	5	0
-30	3	0
-29	6	0
-28	13	0
-27	11	0
-26	12	0
-25	22	0
-24	14	0
-23	18	0
-22	23	0
-21	21	0
-20	26	0
-19	30	0
-18	21	0
-17	26	0
-16	24	0
-15	21	0
-14	20	0
-13	16	0
-12	21	0
-11	26	0
-10	27	0
-9	33	0
-8	20	0
-7	27	0
-6	48	0
-5	45	0
-4	0	0
-3	0	0
-2	140	0
-1	460	0
0	0	0
1	323	0
2	246	0
3	89	0
4	0	0
5	92	0
6	50	0
7	33	0
8	33	0
9	40	0
10	34	0
11	27	0
12	40	0
13	37	0
14	27	0
15	25	0
16	28	0
17	21	0
18	29	0
19	21	0
20	26	0
21	18	0
22	25	0
23	23	0
24	15	0
25	19	0
26	14	0
27	16	0
28	15	0
29	11	0
30	11	0
31	10	0
32	8	0
33	6	0
34	10	0
35	9	0
36	5	0
37	6	0
38	3	0
39	3	0
40	6	0
41	4	0
42	4	0
43	4	0
44	2	0
45	3	0
46	0	0
47	4	0
48	0	0
49	2	0
50	2	0
51	2	0
52	0	0
53	1	0
54	0	0
55	0	0
56	0	0
