-56	0	1
-55	1	5
-54	1	5
-53	3	5
-52	6	3
-51	4	3
-50	5	9
-49	5	12
-48	4	9
-47	11	6
-46	6	14
-45	9	11
-44	8	8
-43	9	13
-42	15	10
-41	13	11
-40	16	16
-39	8	19
-38	19	19
-37	33	18
-36	21	21
-35	19	19
-34	19	19
-33	14	20
-32	21	16
-31	25	26
-30	25	25
-29	25	22
-28	22	23
-27	29	15
-26	16	21
-25	31	27
-24	28	27
-23	32	27
-22	35	28
-21	40	26
-20	31	24
-19	35	28
-18	28	33
-17	32	40
-16	36	39
-15	31	30
-14	35	38
-13	42	39
-12	39	34
-11	42	37
-10	43	44
-9	35	33
-8	32	35
-7	48	34
-6	40	62
-5	34	75
-4	26	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	245
2	0	139
3	333	112
4	233	69
5	78	36
6	47	39
7	46	43
8	55	41
9	43	59
10	51	30
11	49	30
12	37	33
13	51	33
14	31	32
15	37	27
16	34	31
17	20	35
18	26	29
19	42	28
20	26	29
21	32	26
22	38	30
23	33	33
24	26	28
25	32	24
26	32	21
27	24	26
28	21	25
29	21	21
30	27	12
31	21	22
32	17	20
33	13	26
34	23	22
35	16	24
36	19	16
37	23	11
38	24	9
39	11	12
40	15	9
41	12	11
42	15	10
43	15	11
44	15	13
45	11	8
46	6	4
47	5	5
48	8	6
49	6	4
50	1	6
51	3	4
52	4	4
53	3	4
54	4	1
55	3	0
56	0	0
