-56	0	0
-55	0	0
-54	1	0
-53	0	1
-52	1	0
-51	1	2
-50	2	5
-49	6	2
-48	2	2
-47	3	2
-46	3	1
-45	3	3
-44	2	6
-43	2	7
-42	5	5
-41	6	7
-40	6	9
-39	4	10
-38	10	4
-37	6	5
-36	7	6
-35	7	3
-34	8	3
-33	10	4
-32	10	5
-31	6	8
-30	5	8
-29	11	6
-28	14	8
-27	9	9
-26	14	7
-25	11	6
-24	11	8
-23	12	4
-22	15	3
-21	21	6
-20	10	8
-19	15	8
-18	19	11
-17	16	9
-16	16	12
-15	12	10
-14	14	14
-13	12	18
-12	15	12
-11	18	6
-10	28	7
-9	24	7
-8	21	10
-7	19	11
-6	25	12
-5	17	5
-4	0	0
-3	57	0
-2	378	0
-1	402	0
0	0	0
1	0	0
2	0	0
3	164	0
4	116	0
5	39	1
6	32	7
7	27	8
8	22	10
9	24	9
10	19	6
11	12	15
12	16	9
13	21	4
14	18	8
15	10	2
16	12	3
17	7	9
18	12	10
19	10	8
20	13	7
21	22	13
22	14	7
23	13	6
24	11	5
25	14	5
26	5	9
27	11	3
28	9	3
29	5	6
30	12	3
31	19	2
32	10	7
33	10	3
34	9	3
35	2	4
36	3	3
37	4	7
38	7	4
39	9	7
40	4	2
41	4	1
42	6	2
43	5	1
44	5	1
45	1	2
46	4	2
47	6	2
48	3	1
49	3	0
50	4	2
51	2	3
52	3	0
53	0	0
54	0	0
55	0	0
56	0	0
