-56	0	0
-55	1	0
-54	1	0
-53	1	0
-52	1	0
-51	0	0
-50	1	0
-49	1	0
-48	1	0
-47	0	0
-46	0	0
-45	2	0
-44	5	0
-43	1	0
-42	2	0
-41	1	0
-40	2	0
-39	0	0
-38	2	0
-37	1	0
-36	2	0
-35	5	0
-34	1	0
-33	1	0
-32	2	0
-31	3	0
-30	3	0
-29	3	0
-28	2	0
-27	6	0
-26	3	0
-25	3	0
-24	4	0
-23	7	0
-22	3	0
-21	3	0
-20	8	0
-19	3	0
-18	5	0
-17	2	0
-16	6	0
-15	5	0
-14	1	0
-13	2	0
-12	2	0
-11	2	0
-10	6	0
-9	5	0
-8	4	0
-7	5	0
-6	4	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	5	0
7	4	0
8	6	0
9	4	0
10	5	0
11	5	0
12	4	0
13	6	0
14	7	0
15	5	0
16	7	0
17	6	0
18	2	0
19	5	0
20	5	0
21	4	0
22	9	0
23	6	0
24	8	0
25	5	0
26	4	0
27	5	0
28	4	0
29	2	0
30	6	0
31	2	0
32	3	0
33	3	0
34	4	0
35	4	0
36	0	0
37	5	0
38	1	0
39	0	0
40	0	0
41	1	0
42	0	0
43	0	0
44	0	0
45	1	0
46	1	0
47	0	0
48	1	0
49	0	0
50	0	0
51	1	0
52	1	0
53	1	0
54	0	0
55	0	0
56	0	0
