-54	0	1
-53	0	1
-52	0	3
-51	0	3
-50	0	3
-49	1	2
-48	0	1
-47	1	0
-46	0	0
-45	1	0
-44	1	2
-43	1	1
-42	2	0
-41	0	0
-40	1	1
-39	4	0
-38	3	0
-37	2	1
-36	5	2
-35	2	3
-34	4	0
-33	1	2
-32	3	4
-31	2	2
-30	3	1
-29	1	3
-28	3	2
-27	4	3
-26	3	2
-25	1	4
-24	0	2
-23	2	2
-22	5	0
-21	6	1
-20	4	1
-19	2	7
-18	0	9
-17	5	7
-16	3	11
-15	4	12
-14	2	13
-13	0	14
-12	0	14
-11	4	12
-10	3	13
-9	2	15
-8	2	22
-7	1	40
-6	0	61
-5	0	59
-4	0	74
-3	0	104
-2	0	241
-1	0	264
0	0	254
1	0	186
2	0	122
3	0	111
4	0	77
5	0	45
6	0	28
7	0	20
8	1	16
9	0	8
10	1	6
11	0	7
12	2	3
13	1	2
14	2	2
15	1	3
16	1	4
17	3	3
18	5	4
19	1	6
20	0	3
21	2	4
22	3	3
23	3	4
24	1	3
25	1	5
26	0	3
27	1	4
28	1	5
29	1	3
30	0	3
31	1	3
32	2	1
33	2	3
34	3	0
35	2	1
36	0	2
37	2	1
38	1	0
39	0	0
40	2	2
41	1	0
42	2	0
43	1	1
44	1	0
45	1	0
46	0	0
47	0	1
48	0	1
49	0	0
50	0	2
51	1	0
52	0	0
53	0	0
54	0	0
