-55	0	0
-54	0	0
-53	1	0
-52	0	2
-51	0	1
-50	0	2
-49	0	3
-48	0	3
-47	2	2
-46	0	0
-45	4	3
-44	2	2
-43	2	2
-42	2	1
-41	3	1
-40	0	1
-39	1	3
-38	1	2
-37	0	4
-36	3	5
-35	2	7
-34	2	5
-33	0	4
-32	1	4
-31	8	2
-30	4	5
-29	3	4
-28	4	4
-27	7	4
-26	7	2
-25	4	0
-24	8	4
-23	5	1
-22	5	3
-21	5	4
-20	7	1
-19	6	8
-18	5	5
-17	6	4
-16	5	5
-15	5	7
-14	7	8
-13	12	6
-12	7	6
-11	8	5
-10	9	7
-9	9	5
-8	16	5
-7	20	2
-6	18	0
-5	8	0
-4	2	0
-3	0	0
-2	61	0
-1	155	0
0	0	0
1	0	0
2	0	0
3	66	0
4	95	0
5	47	0
6	24	0
7	7	5
8	13	1
9	12	1
10	17	2
11	15	1
12	7	2
13	8	4
14	6	7
15	6	4
16	9	6
17	6	4
18	6	3
19	6	6
20	8	0
21	7	1
22	7	3
23	5	2
24	7	5
25	4	3
26	4	4
27	7	4
28	7	4
29	2	7
30	3	3
31	3	3
32	3	1
33	4	2
34	5	1
35	4	2
36	3	1
37	5	2
38	4	1
39	1	2
40	1	1
41	2	0
42	1	3
43	1	0
44	1	2
45	0	1
46	0	0
47	1	2
48	2	1
49	1	1
50	1	1
51	0	1
52	0	0
53	0	0
54	0	0
55	0	0
