-55	0	1
-54	0	2
-53	0	0
-52	0	0
-51	1	1
-50	1	1
-49	2	1
-48	4	1
-47	0	2
-46	4	0
-45	5	4
-44	5	8
-43	8	2
-42	6	0
-41	5	2
-40	8	3
-39	11	4
-38	9	4
-37	6	3
-36	8	5
-35	6	5
-34	7	2
-33	7	5
-32	4	5
-31	14	6
-30	4	6
-29	7	8
-28	7	8
-27	7	6
-26	7	8
-25	6	11
-24	11	10
-23	17	8
-22	13	9
-21	8	4
-20	11	8
-19	9	7
-18	10	6
-17	12	6
-16	13	5
-15	10	8
-14	9	15
-13	14	10
-12	16	14
-11	13	9
-10	8	11
-9	12	8
-8	19	6
-7	17	7
-6	13	13
-5	1	0
-4	0	0
-3	11	0
-2	136	0
-1	0	0
0	0	0
1	0	0
2	114	0
3	133	0
4	144	0
5	66	2
6	41	3
7	28	9
8	24	8
9	23	6
10	14	9
11	14	11
12	14	8
13	13	15
14	11	8
15	10	8
16	13	7
17	11	8
18	11	10
19	8	8
20	10	4
21	5	7
22	5	6
23	4	6
24	1	4
25	3	11
26	3	8
27	6	7
28	4	10
29	4	6
30	5	7
31	3	5
32	5	6
33	2	5
34	4	4
35	4	5
36	5	7
37	2	4
38	4	5
39	2	2
40	0	4
41	2	2
42	1	1
43	1	0
44	3	3
45	3	3
46	2	4
47	2	2
48	3	3
49	3	2
50	0	2
51	1	0
52	1	1
53	1	0
54	0	0
55	0	0
