-54	0	0
-53	0	0
-52	1	0
-51	0	1
-50	0	0
-49	1	0
-48	1	1
-47	1	2
-46	2	2
-45	2	2
-44	4	2
-43	3	0
-42	0	1
-41	0	0
-40	0	1
-39	1	1
-38	0	2
-37	0	2
-36	1	2
-35	3	4
-34	4	4
-33	5	6
-32	7	5
-31	7	4
-30	10	4
-29	4	3
-28	7	4
-27	6	5
-26	5	5
-25	6	4
-24	6	6
-23	6	1
-22	4	2
-21	5	2
-20	7	2
-19	7	4
-18	7	5
-17	5	3
-16	8	3
-15	8	5
-14	4	5
-13	5	6
-12	4	3
-11	3	4
-10	4	5
-9	4	5
-8	4	1
-7	1	0
-6	0	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	27
3	3	22
4	80	30
5	106	25
6	45	7
7	26	6
8	10	7
9	9	7
10	6	5
11	4	7
12	3	8
13	10	9
14	8	5
15	7	6
16	9	5
17	9	4
18	7	4
19	7	6
20	7	3
21	8	3
22	8	3
23	4	5
24	10	5
25	4	3
26	5	4
27	5	4
28	6	5
29	8	3
30	3	2
31	3	2
32	3	6
33	4	4
34	4	4
35	4	1
36	2	1
37	1	2
38	1	2
39	1	0
40	3	1
41	2	3
42	3	1
43	2	1
44	1	1
45	2	0
46	2	2
47	2	0
48	1	0
49	2	0
50	0	0
51	0	1
52	0	0
53	0	0
54	0	0
