-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	1
-51	0	1
-50	2	2
-49	1	3
-48	2	1
-47	1	0
-46	0	0
-45	1	0
-44	1	2
-43	1	0
-42	1	1
-41	4	1
-40	4	0
-39	0	4
-38	3	2
-37	3	3
-36	4	2
-35	2	1
-34	0	1
-33	1	1
-32	1	3
-31	3	2
-30	2	2
-29	3	1
-28	3	2
-27	3	2
-26	4	6
-25	3	4
-24	4	4
-23	5	1
-22	1	7
-21	9	7
-20	10	8
-19	7	2
-18	6	1
-17	5	3
-16	7	8
-15	8	4
-14	7	4
-13	4	8
-12	5	3
-11	3	5
-10	6	6
-9	7	6
-8	5	7
-7	9	4
-6	0	5
-5	7	0
-4	4	0
-3	0	20
-2	0	63
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	1	2
6	4	3
7	3	3
8	2	6
9	2	6
10	10	3
11	3	2
12	2	4
13	7	3
14	6	4
15	3	3
16	8	1
17	5	5
18	7	5
19	7	3
20	3	3
21	3	4
22	4	2
23	3	0
24	1	4
25	1	5
26	1	2
27	1	0
28	2	2
29	3	3
30	3	2
31	2	0
32	0	2
33	1	1
34	2	1
35	0	1
36	2	0
37	2	1
38	3	4
39	0	2
40	1	1
41	5	0
42	1	0
43	1	0
44	4	0
45	0	0
46	2	0
47	0	0
48	0	0
49	0	1
50	1	0
51	1	1
52	1	0
53	0	0
54	0	0
55	0	0
56	0	0
