-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	0	0
-49	2	0
-48	0	0
-47	1	0
-46	1	0
-45	1	0
-44	0	0
-43	0	0
-42	1	0
-41	2	0
-40	1	0
-39	0	0
-38	2	0
-37	3	0
-36	1	0
-35	5	0
-34	5	0
-33	0	0
-32	2	0
-31	5	0
-30	1	0
-29	3	0
-28	5	0
-27	7	0
-26	3	0
-25	8	0
-24	7	0
-23	5	0
-22	9	0
-21	5	0
-20	3	0
-19	4	0
-18	5	0
-17	5	0
-16	5	0
-15	6	0
-14	10	0
-13	9	0
-12	8	0
-11	8	0
-10	5	0
-9	11	0
-8	12	0
-7	14	0
-6	6	0
-5	16	0
-4	12	0
-3	17	0
-2	0	0
-1	174	0
0	0	0
1	11	0
2	91	0
3	88	0
4	17	0
5	29	0
6	33	0
7	14	0
8	17	0
9	13	0
10	11	0
11	10	0
12	8	0
13	6	0
14	5	0
15	10	0
16	9	0
17	7	0
18	8	0
19	8	0
20	5	0
21	5	0
22	6	0
23	5	0
24	7	0
25	4	0
26	7	0
27	7	0
28	1	0
29	2	0
30	3	0
31	3	0
32	4	0
33	6	0
34	3	0
35	5	0
36	4	0
37	1	0
38	2	0
39	2	0
40	3	0
41	1	0
42	1	0
43	6	0
44	2	0
45	2	0
46	0	0
47	1	0
48	0	0
49	1	0
50	1	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
