-57	0	0
-56	0	1
-55	2	0
-54	4	9
-53	4	3
-52	2	3
-51	4	6
-50	4	4
-49	10	6
-48	12	5
-47	15	5
-46	6	13
-45	9	9
-44	4	4
-43	12	13
-42	17	16
-41	19	18
-40	11	13
-39	13	14
-38	19	9
-37	20	13
-36	12	15
-35	14	21
-34	16	13
-33	24	23
-32	23	22
-31	21	16
-30	32	27
-29	20	19
-28	23	26
-27	17	29
-26	28	31
-25	25	22
-24	24	25
-23	35	28
-22	35	21
-21	24	34
-20	20	38
-19	32	24
-18	30	35
-17	34	28
-16	42	44
-15	38	41
-14	35	29
-13	28	27
-12	42	24
-11	38	44
-10	47	39
-9	42	47
-8	47	45
-7	43	42
-6	44	36
-5	0	52
-4	0	0
-3	0	0
-2	288	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	201	0
4	73	21
5	45	39
6	54	40
7	40	37
8	55	32
9	68	38
10	38	44
11	40	34
12	46	37
13	38	38
14	42	35
15	39	30
16	35	31
17	28	34
18	35	24
19	27	21
20	33	28
21	32	36
22	40	35
23	40	28
24	27	22
25	24	32
26	26	22
27	29	19
28	30	30
29	20	20
30	20	24
31	24	16
32	22	16
33	27	18
34	15	15
35	10	21
36	19	19
37	25	20
38	20	16
39	15	15
40	12	13
41	12	16
42	10	14
43	18	15
44	13	11
45	9	12
46	11	7
47	11	6
48	8	5
49	9	3
50	11	9
51	7	6
52	5	3
53	5	2
54	0	2
55	1	0
56	0	0
57	0	0
