-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	1	0
-49	2	1
-48	1	1
-47	0	1
-46	1	1
-45	2	1
-44	2	0
-43	2	0
-42	1	0
-41	1	1
-40	1	1
-39	2	0
-38	3	2
-37	1	0
-36	1	0
-35	1	0
-34	1	0
-33	1	0
-32	4	0
-31	1	0
-30	0	1
-29	0	0
-28	2	0
-27	1	1
-26	2	2
-25	2	3
-24	2	3
-23	1	3
-22	3	3
-21	4	1
-20	5	4
-19	7	2
-18	1	0
-17	5	3
-16	2	2
-15	2	3
-14	5	0
-13	2	1
-12	3	2
-11	0	1
-10	3	0
-9	1	3
-8	2	3
-7	3	1
-6	3	1
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	67	0
4	24	0
5	5	0
6	4	3
7	4	2
8	0	3
9	3	3
10	1	6
11	2	4
12	1	2
13	2	3
14	0	4
15	2	2
16	3	1
17	4	2
18	3	0
19	2	1
20	2	1
21	4	0
22	2	0
23	2	2
24	2	1
25	4	1
26	2	1
27	4	3
28	2	2
29	1	0
30	0	1
31	2	0
32	2	1
33	0	1
34	1	3
35	2	1
36	1	0
37	3	1
38	1	0
39	3	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	1	0
50	0	1
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
