-56	0	0
-55	0	0
-54	1	0
-53	0	0
-52	0	0
-51	1	0
-50	1	0
-49	3	0
-48	2	0
-47	4	0
-46	3	0
-45	2	0
-44	2	0
-43	3	0
-42	5	0
-41	5	0
-40	5	0
-39	6	0
-38	5	0
-37	4	0
-36	9	0
-35	10	0
-34	7	0
-33	8	0
-32	8	0
-31	8	0
-30	11	0
-29	8	0
-28	10	0
-27	13	0
-26	14	0
-25	10	0
-24	11	0
-23	14	0
-22	6	0
-21	10	0
-20	14	0
-19	9	0
-18	10	0
-17	10	0
-16	15	0
-15	12	0
-14	12	0
-13	13	0
-12	7	0
-11	15	0
-10	16	0
-9	6	0
-8	20	0
-7	15	0
-6	16	0
-5	7	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	6	0
7	16	0
8	13	0
9	11	0
10	12	0
11	7	0
12	17	0
13	16	0
14	14	0
15	11	0
16	15	0
17	14	0
18	12	0
19	14	0
20	14	0
21	17	0
22	13	0
23	11	0
24	16	0
25	9	0
26	6	0
27	14	0
28	9	0
29	5	0
30	7	0
31	4	0
32	9	0
33	5	0
34	6	0
35	6	0
36	10	0
37	7	0
38	12	0
39	4	0
40	10	0
41	5	0
42	5	0
43	4	0
44	2	0
45	5	0
46	3	0
47	1	0
48	6	0
49	4	0
50	2	0
51	4	0
52	3	0
53	2	0
54	1	0
55	0	0
56	0	0
